channel_id,trending_video_count,subscriber_count,video_count,trending_ratio
UCx5e1u7BX0aKwEj3sdYXdXg,2,811000.0,6010.0,0.00033277870216306157
UCx8Z14PpntdaxCt2hakbQLQ,19,34400000.0,74084.0,0.00025646563360509693
UCxAICW_LdkfFYwTqTHHE0vg,2,11500000.0,5333.0,0.0003750234389649353
UCxGRSwwWDtOjXUn0xcNJmjg,2,2090000.0,48.0,0.041666666666666664
UCxJcrDUc8awRSLzLbnIiAmQ,89,24900000.0,58703.0,0.001516106502223055
UCxJrnvfqSSvly5hiq2Fe68g,2,1610000.0,2847.0,0.0007024938531787847
UCxMAbVFmxKUVGAll0WVGpFw,5,20100000.0,198.0,0.025252525252525252
UCxSz6JVYmzVhtkraHWZC7HQ,1,16700000.0,154.0,0.006493506493506494
UCxX9wt5FWQUAAz4UrysqK9A,1,1950000.0,112.0,0.008928571428571428
UCxhPXCaIGhyt2HOrJkoVuGA,136,1830000.0,4778.0,0.028463792381749686
UCxmNWF8fQ4miqfGs84dFVrg,1,5810000.0,890.0,0.0011235955056179776
UCxnuocYtHU8Sxo14SOOGveg,1,3650000.0,209.0,0.004784688995215311
UCxzC4EngIsMrPmbm6Nxvb-A,1,1810000.0,2894.0,0.0003455425017277125
UCy3ExvdZmbE--vRbUUSe_2A,1,5900000.0,147.0,0.006802721088435374
UCy5FUarBYUHFpPtYVuvzgcA,2,5740000.0,96.0,0.020833333333333332
UCy6El3LYdeAzdHbYs4S_1kg,5,2490000.0,549.0,0.009107468123861567
UCy6kyFxaMqGtpE3pQTflK8A,2,2930000.0,2439.0,0.0008200082000820008
UCyFZMEnm1il5Wv3a6tPscbA,3,12300000.0,3630.0,0.0008264462809917355
UCyQ_pkccmIIE6pEAWIC7dcw,19,1470000.0,89.0,0.21348314606741572
UCyXTmEh_ftszgyO3FTe4-jA,13,4670000.0,436.0,0.02981651376146789
UCycyxZMoPwg9cuRDMyQE7PQ,30,7250000.0,43123.0,0.0006956844375391322
UCyjuFsbclXyntSRMBAILzbw,2,6690000.0,213.0,0.009389671361502348
UCz-iDa_Z-GWaZ_YweEus6iw,17,7690000.0,172.0,0.09883720930232558
UCz0Qnv6KczUe3NH1wnpmqhA,1,2690000.0,803.0,0.0012453300124533001
UCz2si8w1MqVtl1moygyGqpQ,23,9330000.0,837.0,0.027479091995221028
UCz3I_sh4IqR4rPG-NURhTYg,1,7610000.0,5624.0,0.00017780938833570413
UCz3Mq_cS7AVRatrpGQi7QUQ,4,3340000.0,298.0,0.013422818791946308
UCz8QaiQxApLq8sLNcszYyJw,3,8830000.0,60541.0,4.955319535521382e-05
UCz97F7dMxBNOfGYu3rx8aCw,9,7810000.0,5324.0,0.0016904583020285499
UCz9yS18zJGQObwUL_K-ICnw,1,3900000.0,134.0,0.007462686567164179
UCzH3iADRIq1IJlIXjfNgTpA,2,8990000.0,4458.0,0.00044863167339614175
UCzJIliq68IHSn-Kwgjeg2AQ,1,3450000.0,1084.0,0.0009225092250922509
UCzL6rJhkoXkIt0fCv9T9_uA,3,20300000.0,2561.0,0.0011714174150722373
UCzNq9i-DlDDBLjPerVzJW-A,7,2270000.0,386.0,0.018134715025906734
UCzQUP1qoWDoEbmsQxvdjxgQ,7,20300000.0,3471.0,0.002016709881878421
UCzQr2dWkS6T6xHRqYOMxQ7A,2,219000.0,506.0,0.003952569169960474
UCzR_54cXZM6JoUPz4jfZUPg,4,953000.0,856.0,0.004672897196261682
UCzSSoloGEz10HALUAbYhngQ,1,3980000.0,10681.0,9.362419249133976e-05
UCzT17-Lvc5L_gIT10JQsjSA,1,2340000.0,435.0,0.0022988505747126436
UCzTKskwIc_-a0cGvCXA848Q,2,14900000.0,925.0,0.002162162162162162
UCzUYuC_9XdUUdrnyLii8WYg,19,3980000.0,157.0,0.12101910828025478
UCzcRQ3vRNr6fJ1A9rqFn7QA,11,5080000.0,7813.0,0.001407909893766799
UCzco9CewPf0F-SP1p6LhWrw,1,2670000.0,579.0,0.0017271157167530224
UCzee67JnEcuvjErRyWP3GpQ,1,10200000.0,9677.0,0.00010333781130515655
UCzgxx_DM2Dcb9Y1spb9mUJA,6,18600000.0,2294.0,0.0026155187445510027
UCzh5hQc_O3r3xjh9sXrM7-A,75,4800000.0,2168.0,0.03459409594095941
UCzhhvdUDJyVQL7qddS60lSg,1,3570000.0,2006.0,0.0004985044865403788
UCzw-C7fNfs018R1FzIKnlaA,5,16700000.0,776.0,0.006443298969072165
